replay_id,format_id,player_slot,player_name,opponent_name,player_rating,opponent_rating,rating_diff,turns,team_size,team_pokemon,won_battle,sum_hp,mean_hp,sum_attack,mean_attack,sum_defense,mean_defense,sum_sp_attack,mean_sp_attack,sum_sp_defense,mean_sp_defense,sum_speed,mean_speed
gen9ou-2486778824,gen9ou,p2,IrishCraicDealer,espeon_minaj,,,,0,5,"Vullaby,Clauncher,Zorua,Sandshrew,Dewgong",1,300.0,60.0,318.0,63.6,342.0,68.4,273.0,54.6,293.0,58.6,279.0,55.8
gen9ou-2486779242,gen9ou,p1,,Juice Fox,,1081.0,,0,6,"Toxapex,Blissey,Quagsire,Gliscor,Incineroar,Skarmory",0,635.0,105.83333333333331,448.0,74.66666666666667,602.0,100.33333333333331,358.0,59.66666666666666,577.0,96.16666666666669,350.0,58.333333333333336
gen9ou-2486779242,gen9ou,p2,Juice Fox,,1081.0,,,0,6,"Blissey,Gliscor,Clefable,Dondozo,Corviknight,Toxapex",1,723.0,120.5,425.0,70.83333333333333,580.0,96.66666666666669,386.0,64.33333333333333,592.0,98.66666666666669,347.0,57.833333333333336
gen9ou-2486779346,gen9ou,p1,,loulsaiyanlvlx,,1329.0,,27,6,"Blissey,Gliscor,Dondozo,Toxapex,Alomomola,Corviknight",0,793.0,132.16666666666666,430.0,71.66666666666667,587.0,97.83333333333331,331.0,55.16666666666666,547.0,91.16666666666669,352.0,58.66666666666666
gen9ou-2486779346,gen9ou,p2,loulsaiyanlvlx,,1329.0,,,27,6,"Ogerpon-Wellspring,Enamorus,Zamazenta-*,Dragonite,Kingambit,Raging Bolt",1,562.0,93.66666666666669,697.0,116.16666666666669,575.0,95.83333333333331,572.0,95.33333333333331,565.0,94.16666666666669,559.0,93.16666666666669
gen9ou-2486779389,gen9ou,p1,,Juice Fox,,1108.0,,86,6,"Alomomola,Gholdengo,Ting-Lu,Weezing-Galar,Tornadus-Therian,Zamazenta-*",0,643.0,107.16666666666669,555.0,92.5,615.0,102.5,503.0,83.83333333333333,491.0,81.83333333333333,513.0,85.5
gen9ou-2486779389,gen9ou,p2,Juice Fox,,1108.0,,,86,6,"Blissey,Gliscor,Clefable,Dondozo,Corviknight,Toxapex",1,723.0,120.5,425.0,70.83333333333333,580.0,96.66666666666669,386.0,64.33333333333333,592.0,98.66666666666669,347.0,57.833333333333336
gen9ou-2486780682,gen9ou,p1,squirrelteam,,1455.0,,,30,6,"Cobalion,Hatterene,Great Tusk,Ceruledge,Dragonite,Kyurem",1,554.0,92.33333333333331,700.0,116.66666666666669,620.0,103.33333333333331,569.0,94.83333333333331,518.0,86.33333333333333,484.0,80.66666666666667
gen9ou-2486780682,gen9ou,p2,,squirrelteam,,1455.0,,30,6,"Torkoal,Walking Wake,Raging Bolt,Landorus-Therian,Iron Valiant,Kingambit",0,557.0,92.83333333333331,651.0,108.5,622.0,103.66666666666669,632.0,105.33333333333331,467.0,77.83333333333333,461.0,76.83333333333333
gen9ou-2486780723,gen9ou,p1,Capidaxter,Celtours,,,,52,6,"Skarmory,Gliscor,Amoonguss,Blissey,Dondozo,Clodsire",1,789.0,131.5,445.0,74.16666666666667,520.0,86.66666666666667,355.0,59.16666666666666,525.0,87.5,305.0,50.833333333333336
gen9ou-2486780723,gen9ou,p2,Celtours,Capidaxter,,,,52,6,"Dragapult,Iron Valiant,Rotom-Wash,Metagross,Snorlax,Pawmot",0,522.0,87.0,675.0,112.5,537.0,89.5,555.0,92.5,502.0,83.66666666666667,549.0,91.5
gen9ou-2486782197,gen9ou,p1,oiuughfd,haddockk,1037.0,1022.0,15.0,46,6,"Toxapex,Blissey,Quagsire,Gliscor,Incineroar,Skarmory",1,635.0,105.83333333333331,448.0,74.66666666666667,602.0,100.33333333333331,358.0,59.66666666666666,577.0,96.16666666666669,350.0,58.333333333333336
gen9ou-2486782197,gen9ou,p2,haddockk,oiuughfd,1022.0,1037.0,-15.0,46,6,"Greninja-*,Clefable,Dragonite,Moltres-Galar,Gengar,Goodra-Hisui",0,488.0,81.33333333333333,549.0,91.5,485.0,80.83333333333333,638.0,106.33333333333331,611.0,101.83333333333331,522.0,87.0
gen9ou-2486782530,gen9ou,p1,,BIGBODY55,,1214.0,,14,6,"Chesnaught,Indeedee,Landorus-Therian,Ditto,Minior-Blue,Hawlucha",0,423.0,70.5,557.0,92.83333333333331,450.0,75.0,506.0,84.33333333333333,421.0,70.16666666666667,536.0,89.33333333333333
gen9ou-2486782530,gen9ou,p2,BIGBODY55,,1214.0,,,14,6,"Muk-Alola,Clefable,Volcanion,Avalugg-Hisui,Latios,Scizor",1,525.0,87.5,632.0,105.33333333333331,632.0,105.33333333333331,509.0,84.83333333333333,506.0,84.33333333333333,393.0,65.5
gen9ou-2486783007,gen9ou,p1,,IC1,,1164.0,,17,6,"Metagross,Kyurem,Zamazenta-*,Heatran,Donphan,Latios",0,558.0,93.0,685.0,114.16666666666669,641.0,106.83333333333331,625.0,104.16666666666669,571.0,95.16666666666669,540.0,90.0
gen9ou-2486783007,gen9ou,p2,IC1,,1164.0,,,17,6,"Ogerpon-Wellspring,Kingambit,Landorus-Therian,Glimmora,Dragapult,Iron Valiant",1,514.0,85.66666666666667,705.0,117.5,549.0,91.5,575.0,95.83333333333331,477.0,79.5,595.0,99.16666666666669
gen9ou-2486783070,gen9ou,p1,Akatadordelas,nooblet17,1460.0,1414.0,46.0,2,6,"Deoxys-Speed,Ceruledge,Ogerpon-Wellspring,Iron Moth,Gliscor,Iron Valiant",1,434.0,72.33333333333333,635.0,105.83333333333331,529.0,88.16666666666667,520.0,86.66666666666667,531.0,88.5,696.0,116.0
gen9ou-2486783070,gen9ou,p2,nooblet17,Akatadordelas,1414.0,1460.0,-46.0,2,6,"Pelipper,Hatterene,Iron Treads,Toxicroak,Barraskewda,Zapdos",0,441.0,73.5,571.0,95.16666666666669,525.0,87.5,574.0,95.66666666666669,448.0,74.66666666666667,521.0,86.83333333333333
gen9ou-2486784520,gen9ou,p1,,BIGBODY55,,1235.0,,29,6,"Indeedee,Hoopa-Unbound,Ceruledge,Deoxys-Speed,Polteageist-Antique,Hatterene",0,382.0,63.66666666666666,600.0,100.0,445.0,74.16666666666667,700.0,116.66666666666669,632.0,105.33333333333331,539.0,89.83333333333333
gen9ou-2486784520,gen9ou,p2,BIGBODY55,,1235.0,,,29,6,"Muk-Alola,Clefable,Volcanion,Avalugg-Hisui,Latios,Scizor",1,525.0,87.5,632.0,105.33333333333331,632.0,105.33333333333331,509.0,84.83333333333333,506.0,84.33333333333333,393.0,65.5
gen9ou-2486784710,gen9ou,p1,Prakashography,,1176.0,,,23,6,"Weezing,Rhydon,Dragapult,Vikavolt,Meowscarada,Hitmonlee",1,461.0,76.83333333333333,640.0,106.66666666666669,528.0,88.0,491.0,81.83333333333333,445.0,74.16666666666667,495.0,82.5
gen9ou-2486784710,gen9ou,p2,,Prakashography,,1176.0,,23,6,"Slowking-Galar,Hydrapple,Meowscarada,Rotom-Heat,Avalugg,Lokix",0,493.0,82.16666666666667,539.0,89.83333333333333,629.0,104.83333333333331,512.0,85.33333333333333,468.0,78.0,403.0,67.16666666666667
gen9ou-2486785776,gen9ou,p1,,ProsodiJ,,1696.0,,19,6,"Moltres,Zamazenta-*,Darkrai,Hydrapple,Ting-Lu,Tinkaton",0,598.0,99.66666666666669,575.0,95.83333333333331,607.0,101.16666666666669,585.0,97.5,555.0,92.5,536.0,89.33333333333333
gen9ou-2486785776,gen9ou,p2,ProsodiJ,,1696.0,,,19,6,"Pelipper,Torkoal,Walking Wake,Tyranitar,Excadrill,Ogerpon-Wellspring",1,519.0,86.5,607.0,101.16666666666669,585.0,97.5,510.0,85.0,484.0,80.66666666666667,453.0,75.5
gen9ou-2486786281,gen9ou,p1,Redlinkgaming,,,,,17,6,"Kingambit,Deoxys-Speed,Great Tusk,Dragonite,Iron Moth,Primarina",1,516.0,86.0,639.0,106.5,570.0,95.0,574.0,95.66666666666669,554.0,92.33333333333331,567.0,94.5
gen9ou-2486786281,gen9ou,p2,,Redlinkgaming,,,,17,6,"Iron Treads,Greninja-*,Gholdengo,Moltres-Galar,Ceruledge,Gyarados",0,509.0,84.83333333333333,602.0,100.33333333333331,531.0,88.5,528.0,88.0,557.0,92.83333333333331,568.0,94.66666666666669
gen9ou-2486786835,gen9ou,p1,,edgypunishment,,1096.0,,9,6,"Sylveon,Weezing,Gengar,Arcanine,Porygon-Z,Grimmsnarl",0,490.0,81.66666666666667,530.0,88.33333333333333,460.0,76.66666666666667,655.0,109.16666666666669,505.0,84.16666666666667,475.0,79.16666666666667
gen9ou-2486786835,gen9ou,p2,edgypunishment,,1096.0,,,9,6,"Maushold-Four,Ditto,Ursaluna,Grafaiai,Wyrdeer,Zoroark-Hisui",1,473.0,78.83333333333333,563.0,93.83333333333331,420.0,70.0,468.0,78.0,410.0,68.33333333333333,494.0,82.33333333333333
gen9ou-2486787037,gen9ou,p1,superstallenjoyer,,1266.0,,,7,6,"Toxapex,Serperior,Jirachi,Dragapult,Corviknight,Thundurus",1,490.0,81.66666666666667,560.0,93.33333333333331,597.0,99.5,506.0,84.33333333333333,577.0,96.16666666666669,568.0,94.66666666666669
gen9ou-2486787037,gen9ou,p2,,superstallenjoyer,,1266.0,,7,6,"Meowscarada,Cinderace,Pecharunt,Corviknight,Slowking-Galar,Ogerpon-Wellspring",0,517.0,86.16666666666667,586.0,97.66666666666669,574.0,95.66666666666669,457.0,76.16666666666667,524.0,87.33333333333333,537.0,89.5
gen9ou-2486789306,gen9ou,p1,idonteatpets,fearthetree4333,1415.0,1428.0,-13.0,18,6,"Great Tusk,Gholdengo,Kingambit,Glimmora,Dragonite,Zapdos",1,566.0,94.33333333333331,605.0,100.83333333333331,616.0,102.66666666666669,601.0,100.16666666666669,500.0,83.33333333333333,487.0,81.16666666666667
gen9ou-2486789306,gen9ou,p2,fearthetree4333,idonteatpets,1428.0,1415.0,13.0,18,6,"Garganacl,Dragapult,Ogerpon-Wellspring,Moltres,Zamazenta-*,Iron Treads",0,540.0,90.0,672.0,112.0,614.0,102.33333333333331,482.0,80.33333333333333,531.0,88.5,621.0,103.5
gen9ou-2486789878,gen9ou,p1,,456dd66ws,,1254.0,,10,6,"Poliwrath,Politoed,Zebstrika,Rhyperior,Muk-Alola,Wyrdeer",0,578.0,96.33333333333331,620.0,103.33333333333331,510.0,85.0,465.0,77.5,483.0,80.5,411.0,68.5
gen9ou-2486789878,gen9ou,p2,456dd66ws,,1254.0,,,10,6,"Staraptor,Mimikyu,Maushold-Four,Pawmot,Meowscarada,Dragapult",1,448.0,74.66666666666667,630.0,105.0,435.0,72.5,416.0,69.33333333333333,445.0,74.16666666666667,677.0,112.83333333333331
gen9ou-2486789997,gen9ou,p1,Baldvin iv,SAINT246,1112.0,1061.0,51.0,2,6,"Hydrapple,Kingambit,Zoroark-Hisui,Samurott-Hisui,Raging Bolt,Iron Jugulis",1,570.0,95.0,576.0,96.0,547.0,91.16666666666669,664.0,110.66666666666669,459.0,76.5,472.0,78.66666666666667
gen9ou-2486789997,gen9ou,p2,SAINT246,Baldvin iv,1061.0,1112.0,-51.0,2,6,"Grimmsnarl,Galvantula,Zoroark-Hisui,Iron Treads,Thundurus,Ogerpon-Cornerstone",0,469.0,78.16666666666667,644.0,107.33333333333331,459.0,76.5,574.0,95.66666666666669,441.0,73.5,605.0,100.83333333333331
gen9ou-2486790254,gen9ou,p1,Meloefan,,1323.0,,,29,6,"Meloetta,Hydreigon,Garganacl,Gholdengo,Zapdos,Great Tusk",1,584.0,97.33333333333331,563.0,93.83333333333331,608.0,101.33333333333331,609.0,101.5,542.0,90.33333333333331,494.0,82.33333333333333
gen9ou-2486790254,gen9ou,p2,,Meloefan,,1323.0,,29,6,"Scizor,Mandibuzz,Alomomola,Goodra-Hisui,Iron Valiant,Zamazenta-*",0,591.0,98.5,620.0,103.33333333333331,590.0,98.33333333333331,460.0,76.66666666666667,545.0,90.83333333333331,524.0,87.33333333333333
gen9ou-2486790290,gen9ou,p1,emily_lernaea,,1480.0,,,90,6,"Blissey,Alomomola,Gliscor,Corviknight,Dondozo,Weezing-Galar",1,808.0,134.66666666666666,457.0,76.16666666666667,555.0,92.5,363.0,60.5,475.0,79.16666666666667,377.0,62.833333333333336
gen9ou-2486790290,gen9ou,p2,,emily_lernaea,,1480.0,,90,6,"Samurott-Hisui,Gholdengo,Zamazenta-*,Slowking-Galar,Hatterene,Great Tusk",0,536.0,89.33333333333333,574.0,95.66666666666669,596.0,99.33333333333331,612.0,102.0,537.0,89.5,453.0,75.5
gen9ou-2486790459,gen9ou,p1,sigm4,adrienstrate,1403.0,1433.0,-30.0,19,6,"Ogerpon-Wellspring,Darkrai,Primarina,Raging Bolt,Great Tusk,Corviknight",1,568.0,94.66666666666669,575.0,95.83333333333331,575.0,95.83333333333331,564.0,94.0,529.0,88.16666666666667,524.0,87.33333333333333
gen9ou-2486790459,gen9ou,p2,adrienstrate,sigm4,1433.0,1403.0,30.0,19,6,"Landorus-Therian,Enamorus,Dragapult,Raging Bolt,Cinderace,Scizor",0,526.0,87.66666666666667,699.0,116.5,501.0,83.5,597.0,99.5,479.0,79.83333333333333,598.0,99.66666666666669
gen9ou-2486792599,gen9ou,p1,bachongba,,1199.0,,,9,6,"Gliscor,Chansey,Garganacl,Ting-Lu,Dondozo,Toxapex",1,780.0,130.0,473.0,78.83333333333333,652.0,108.66666666666669,298.0,49.66666666666666,557.0,92.83333333333331,295.0,49.16666666666666
gen9ou-2486792599,gen9ou,p2,,bachongba,,1199.0,,9,6,"Hatterene,Great Tusk,Walking Wake,Ninetales,Leafeon,Ceruledge",0,484.0,80.66666666666667,615.0,102.5,602.0,100.33333333333331,515.0,85.83333333333333,504.0,84.0,505.0,84.16666666666667
gen9ou-2486793086,gen9ou,p1,,ProsodiJ,,1693.0,,14,6,"Dusclops,Blissey,Flamigo,Latias,Darkrai,Venusaur",0,607.0,101.16666666666669,447.0,74.5,477.0,79.5,555.0,92.5,649.0,108.16666666666669,485.0,80.83333333333333
gen9ou-2486793086,gen9ou,p2,ProsodiJ,,1693.0,,,14,6,"Pelipper,Torkoal,Walking Wake,Tyranitar,Excadrill,Ogerpon-Wellspring",1,519.0,86.5,607.0,101.16666666666669,585.0,97.5,510.0,85.0,484.0,80.66666666666667,453.0,75.5
gen9ou-2486794115,gen9ou,p1,,cheeriomoo,,1144.0,,29,6,"Lokix,Alomomola,Iron Treads,Gholdengo,Dondozo,Clodsire",0,693.0,115.5,524.0,87.33333333333333,548.0,91.33333333333331,407.0,67.83333333333333,426.0,71.0,402.0,67.0
gen9ou-2486794115,gen9ou,p2,cheeriomoo,,1144.0,,,29,6,"Hatterene,Great Tusk,Walking Wake,Ninetales,Leafeon,Ceruledge",1,484.0,80.66666666666667,615.0,102.5,602.0,100.33333333333331,515.0,85.83333333333333,504.0,84.0,505.0,84.16666666666667
gen9ou-2486795247,gen9ou,p1,ShadFNW,,1441.0,,,55,6,"Moltres,Zamazenta-*,Darkrai,Hydrapple,Ting-Lu,Tinkaton",1,598.0,99.66666666666669,575.0,95.83333333333331,607.0,101.16666666666669,585.0,97.5,555.0,92.5,536.0,89.33333333333333
gen9ou-2486795247,gen9ou,p2,,ShadFNW,,1441.0,,55,6,"Zapdos,Greninja-*,Scizor,Kyurem,Iron Treads,Weezing-Galar",0,512.0,85.33333333333333,647.0,107.83333333333331,582.0,97.0,570.0,95.0,471.0,78.5,548.0,91.33333333333331
gen9ou-2486795654,gen9ou,p1,FlyingSudowoodo,,1332.0,,,23,6,"Raging Bolt,Landorus-Therian,Corviknight,Glimmora,Kingambit,Gholdengo",1,582.0,97.0,555.0,92.5,591.0,98.5,618.0,103.0,511.0,85.16666666666667,453.0,75.5
gen9ou-2486795654,gen9ou,p2,,FlyingSudowoodo,,1332.0,,23,6,"Iron Valiant,Corviknight,Primarina,Kyurem,Gliscor,Scizor",0,522.0,87.0,646.0,107.66666666666669,584.0,97.33333333333331,529.0,88.16666666666667,506.0,84.33333333333333,498.0,83.0
gen9ou-2486796558,gen9ou,p1,,Noker_505,,1580.0,,9,6,"Dragonite,Landorus-Therian,Cinderace,Primarina,Zamazenta-*,Kyurem",0,557.0,92.83333333333331,719.0,119.83333333333331,539.0,89.83333333333333,606.0,101.0,576.0,96.0,583.0,97.16666666666669
gen9ou-2486796558,gen9ou,p2,Noker_505,,1580.0,,,9,6,"Landorus-Therian,Samurott-Hisui,Gholdengo,Thundurus-Therian,Scizor,Zamazenta-*",1,507.0,84.5,668.0,111.33333333333331,550.0,91.66666666666669,618.0,103.0,511.0,85.16666666666667,564.0,94.0
gen9ou-2486799526,gen9ou,p1,ProsodiJ,,1710.0,,,75,6,"Pelipper,Torkoal,Walking Wake,Tyranitar,Excadrill,Ogerpon-Wellspring",1,519.0,86.5,607.0,101.16666666666669,585.0,97.5,510.0,85.0,484.0,80.66666666666667,453.0,75.5
gen9ou-2486799526,gen9ou,p2,,ProsodiJ,,1710.0,,75,6,"Clodsire,Dondozo,Gliscor,Alomomola,Corviknight,Pecharunt",0,706.0,117.66666666666669,520.0,86.66666666666667,645.0,107.5,336.0,56.0,458.0,76.33333333333333,370.0,61.66666666666666
gen9ou-2486801167,gen9ou,p1,jerald985,,1485.0,,,62,6,"Chesnaught,Gholdengo,Great Tusk,Garganacl,Slowking-Galar,Tornadus-Therian",1,564.0,94.0,563.0,93.83333333333331,638.0,106.33333333333331,525.0,87.5,509.0,84.83333333333333,421.0,70.16666666666667
gen9ou-2486801167,gen9ou,p2,,jerald985,,1485.0,,62,6,"Great Tusk,Iron Valiant,Garganacl,Dragapult,Zapdos,Lucario",0,537.0,89.5,681.0,113.5,581.0,96.83333333333331,558.0,93.0,438.0,73.0,570.0,95.0
gen9ou-2486801957,gen9ou,p1,imnotsorrytbh,,1593.0,,,38,6,"Clodsire,Dondozo,Alomomola,Talonflame,Toxapex,Blissey",1,828.0,138.0,404.0,67.33333333333333,488.0,81.33333333333333,352.0,58.66666666666666,556.0,92.66666666666669,336.0,56.0
gen9ou-2486801957,gen9ou,p2,,imnotsorrytbh,,1593.0,,38,6,"Tinkaton,Zapdos,Ting-Lu,Gholdengo,Dragonite,Darkrai",0,578.0,96.33333333333331,559.0,93.16666666666669,567.0,94.5,618.0,103.0,556.0,92.66666666666669,528.0,88.0
gen9ou-2486805282,gen9ou,p1,,Auburn Hills,,,,28,6,"Iron Treads,Landorus-Therian,Iron Valiant,Kingambit,Zamazenta-*,Primarina",0,525.0,87.5,716.0,119.33333333333331,609.0,101.5,563.0,93.83333333333331,526.0,87.66666666666667,561.0,93.5
gen9ou-2486805282,gen9ou,p2,Auburn Hills,,,,,28,6,"Iron Moth,Umbreon,Garchomp,Glimmora,Gholdengo,Dragonite",1,544.0,90.66666666666669,514.0,85.66666666666667,545.0,90.83333333333331,643.0,107.16666666666669,597.0,99.5,527.0,87.83333333333333
gen9ou-2486805395,gen9ou,p1,capitaine tenace,,1576.0,,,21,6,"Alomomola,Hoopa-Unbound,Weezing-Galar,Pecharunt,Landorus-Therian,Kingambit",1,587.0,97.83333333333331,693.0,115.5,630.0,105.0,548.0,91.33333333333331,498.0,83.0,434.0,72.33333333333333
gen9ou-2486805395,gen9ou,p2,,capitaine tenace,,1576.0,,21,6,"Bronzong,Clodsire,Gholdengo,Pecharunt,Chesnaught,Weavile",0,530.0,88.33333333333333,539.0,89.83333333333333,618.0,103.0,464.0,77.33333333333333,555.0,92.5,414.0,69.0
gen9ou-2486807616,gen9ou,p1,idonteatpets,,1492.0,,,18,6,"Great Tusk,Gholdengo,Kingambit,Glimmora,Dragonite,Zapdos",1,566.0,94.33333333333331,605.0,100.83333333333331,616.0,102.66666666666669,601.0,100.16666666666669,500.0,83.33333333333333,487.0,81.16666666666667
gen9ou-2486807616,gen9ou,p2,,idonteatpets,,1492.0,,18,6,"Pelipper,Hatterene,Iron Treads,Toxicroak,Barraskewda,Zapdos",0,441.0,73.5,571.0,95.16666666666669,525.0,87.5,574.0,95.66666666666669,448.0,74.66666666666667,521.0,86.83333333333333
gen9ou-2486811065,gen9ou,p1,da2018,,1355.0,,,24,6,"Rotom-Wash,Chandelure,Rillaboom,Hatterene,Landorus-Therian,Heatran",1,447.0,74.5,570.0,95.0,578.0,96.33333333333331,681.0,113.5,556.0,92.66666666666669,448.0,74.66666666666667
gen9ou-2486811065,gen9ou,p2,,da2018,,1355.0,,24,6,"Dragonite,Cinderace,Gholdengo,Zapdos,Primarina,Ting-Lu",0,583.0,97.16666666666669,584.0,97.33333333333331,549.0,91.5,604.0,100.66666666666669,552.0,92.0,488.0,81.33333333333333
gen9ou-2486813199,gen9ou,p1,,literxlly,,1361.0,,28,6,"Great Tusk,Alomomola,Slowking-Galar,Gholdengo,Rillaboom,Raging Bolt",0,687.0,114.5,529.0,88.16666666666667,567.0,94.5,533.0,88.83333333333333,458.0,76.33333333333333,426.0,71.0
gen9ou-2486813199,gen9ou,p2,literxlly,,1361.0,,,28,6,"Slowking-Galar,Scizor,Dragapult,Great Tusk,Thundurus-Therian,Samurott-Hisui",1,537.0,89.5,659.0,109.83333333333331,536.0,89.33333333333333,563.0,93.83333333333331,463.0,77.16666666666667,510.0,85.0
gen9ou-2486816087,gen9ou,p1,,ProsodiJ,,1725.0,,14,6,"Kyurem,Slowking-Galar,Hoopa-Unbound,Indeedee,Maushold-Four,Ogerpon",0,514.0,85.66666666666667,615.0,102.5,439.0,73.16666666666667,640.0,106.66666666666669,596.0,99.33333333333331,521.0,86.83333333333333
gen9ou-2486816087,gen9ou,p2,ProsodiJ,,1725.0,,,14,6,"Pelipper,Torkoal,Walking Wake,Tyranitar,Excadrill,Ogerpon-Wellspring",1,519.0,86.5,607.0,101.16666666666669,585.0,97.5,510.0,85.0,484.0,80.66666666666667,453.0,75.5
gen9ou-2486816245,gen9ou,p1,deepfriedmagikarp,,1700.0,,,20,6,"Ogerpon-Wellspring,Kingambit,Landorus-Therian,Glimmora,Dragapult,Iron Valiant",1,514.0,85.66666666666667,705.0,117.5,549.0,91.5,575.0,95.83333333333331,477.0,79.5,595.0,99.16666666666669
gen9ou-2486816245,gen9ou,p2,,deepfriedmagikarp,,1700.0,,20,6,"Great Tusk,Ogerpon-Cornerstone,Rillaboom,Tyranitar,Corviknight,Dragapult",0,581.0,96.83333333333331,717.0,119.5,595.0,99.16666666666669,421.0,70.16666666666667,479.0,79.83333333333333,552.0,92.0
gen9ou-2486816352,gen9ou,p1,,Codingus,,1168.0,,36,6,"Dragonite,Glimmora,Iron Valiant,Garchomp,Sinistcha-Masterpiece,Kingambit",0,527.0,87.83333333333333,644.0,107.33333333333331,596.0,99.33333333333331,611.0,101.83333333333331,491.0,81.83333333333333,504.0,84.0
gen9ou-2486816352,gen9ou,p2,Codingus,,1168.0,,,36,6,"Bronzong,Clodsire,Gholdengo,Pecharunt,Chesnaught,Weavile",1,530.0,88.33333333333333,539.0,89.83333333333333,618.0,103.0,464.0,77.33333333333333,555.0,92.5,414.0,69.0
gen9ou-2486817332,gen9ou,p1,,ProsodiJ,,1744.0,,36,6,"Great Tusk,Ogerpon-Cornerstone,Rillaboom,Tyranitar,Corviknight,Dragapult",0,581.0,96.83333333333331,717.0,119.5,595.0,99.16666666666669,421.0,70.16666666666667,479.0,79.83333333333333,552.0,92.0
gen9ou-2486817332,gen9ou,p2,ProsodiJ,,1744.0,,,36,6,"Pelipper,Torkoal,Walking Wake,Tyranitar,Excadrill,Ogerpon-Wellspring",1,519.0,86.5,607.0,101.16666666666669,585.0,97.5,510.0,85.0,484.0,80.66666666666667,453.0,75.5
gen9ou-2486817571,gen9ou,p1,,coffi prince,,1066.0,,5,6,"Dedenne,Zoroark-Hisui,Palossand,Lokix,Cresselia,Hitmontop",0,448.0,74.66666666666667,500.0,83.33333333333333,510.0,85.0,468.0,78.0,487.0,81.16666666666667,493.0,82.16666666666667
gen9ou-2486817571,gen9ou,p2,coffi prince,,1066.0,,,5,6,"Ting-Lu,Raging Bolt,Alomomola,Iron Valiant,Slowking-Galar,Dragapult",1,702.0,117.0,573.0,95.5,541.0,90.16666666666669,562.0,93.66666666666669,459.0,76.5,473.0,78.83333333333333
gen9ou-2486817672,gen9ou,p1,,megastarmie#1fan,,1382.0,,7,6,"Gholdengo,Zamazenta-*,Ting-Lu,Clefable,Dragonite,Deoxys-Speed",0,570.0,95.0,589.0,98.16666666666669,593.0,98.83333333333331,558.0,93.0,566.0,94.33333333333331,587.0,97.83333333333331
gen9ou-2486817672,gen9ou,p2,megastarmie#1fan,,1382.0,,,7,6,"Clefable,Corviknight,Gholdengo,Ting-Lu,Garganacl,Weezing-Galar",1,600.0,100.0,517.0,86.16666666666667,648.0,108.0,466.0,77.66666666666667,506.0,84.33333333333333,351.0,58.5
gen9ou-2486819814,gen9ou,p1,edgypunishment,,1142.0,,,41,6,"Mienshao,Infernape,Toxicroak,Iron Hands,Scrafty,Lucario",1,513.0,85.5,675.0,112.5,489.0,81.5,495.0,82.5,449.0,74.83333333333333,496.0,82.66666666666667
gen9ou-2486819814,gen9ou,p2,,edgypunishment,,1142.0,,41,6,"Umbreon,Gliscor,Corviknight,Slowking-Galar,Hydrapple,Scream Tail",0,584.0,97.33333333333331,457.0,76.16666666666667,629.0,104.83333333333331,453.0,75.5,595.0,99.16666666666669,412.0,68.66666666666667
gen9ou-2486821120,gen9ou,p1,7executions,,1211.0,,,21,6,"Blaziken,Corviknight,Dragapult,Scizor,Maushold-Four,Rotom-Wash",1,460.0,76.66666666666667,597.0,99.5,527.0,87.83333333333333,488.0,81.33333333333333,492.0,82.0,551.0,91.83333333333331
gen9ou-2486821120,gen9ou,p2,,7executions,,1211.0,,21,6,"Dragonite,Serperior,Gholdengo,Great Tusk,Kyurem,Slowking-Galar",0,588.0,98.0,595.0,99.16666666666669,586.0,97.66666666666669,601.0,100.16666666666669,539.0,89.83333333333333,489.0,81.5
gen9ou-2486824138,gen9ou,p1,,GreninjaGlazer53,,1305.0,,28,6,"Tyranitar,Gholdengo,Zamazenta-*,Rillaboom,Garchomp,Zapdos",0,577.0,96.16666666666669,659.0,109.83333333333331,590.0,98.33333333333331,573.0,95.5,551.0,91.83333333333331,570.0,95.0
gen9ou-2486824138,gen9ou,p2,GreninjaGlazer53,,1305.0,,,28,6,"Ninetales-Alola,Moltres-Galar,Samurott-Hisui,Kingambit,Iron Valiant,Gholdengo",1,514.0,85.66666666666667,585.0,97.5,550.0,91.66666666666669,594.0,99.0,526.0,87.66666666666667,534.0,89.0
gen9ou-2486824384,gen9ou,p1,,deepfriedmagikarp,,1716.0,,33,6,"Ogerpon-Wellspring,Heatran,Gliscor,Raging Bolt,Clefable,Greninja-*",0,538.0,89.66666666666667,543.0,90.5,546.0,91.0,570.0,95.0,527.0,87.83333333333333,539.0,89.83333333333333
gen9ou-2486824384,gen9ou,p2,deepfriedmagikarp,,1716.0,,,33,6,"Ogerpon-Wellspring,Kingambit,Landorus-Therian,Glimmora,Dragapult,Iron Valiant",1,514.0,85.66666666666667,705.0,117.5,549.0,91.5,575.0,95.83333333333331,477.0,79.5,595.0,99.16666666666669
gen9ou-2486825752,gen9ou,p1,,Agency Member#419,,1232.0,,14,6,"Iron Moth,Umbreon,Garchomp,Glimmora,Gholdengo,Dragonite",0,544.0,90.66666666666669,514.0,85.66666666666667,545.0,90.83333333333331,643.0,107.16666666666669,597.0,99.5,527.0,87.83333333333333
gen9ou-2486825752,gen9ou,p2,Agency Member#419,,1232.0,,,14,6,"Weavile,Samurott-Hisui,Gholdengo,Great Tusk,Ogerpon-Wellspring,Slowking-Galar",1,537.0,89.5,604.0,100.66666666666669,535.0,89.16666666666667,501.0,83.5,500.0,83.33333333333333,521.0,86.83333333333333
